cluster,latitude,longitude,Cluster_Label
-1,41.738081958,-87.718303873,
-1,41.718169345,-87.681978725,
-1,41.782565532,-87.777778998,
-1,41.996380667,-87.749550128,
-1,41.688121127,-87.637407189,
-1,41.756595889,-87.597532667,
-1,41.73940323,-87.624220104,
-1,41.909077549,-87.658653025,
-1,41.728281939,-87.63610935,
-1,41.951414707,-87.799868562,
-1,41.759416868,-87.666754364,
-1,41.659126997,-87.612007761,
-1,41.806647233,-87.752911703,
-1,41.70532213,-87.663186197,
-1,41.707374629,-87.689053288,
-1,41.994086271,-87.805615241,
-1,41.778733377,-87.77641521,
-1,41.986735561,-87.80882819,
-1,41.718607761,-87.657623461,
-1,41.98991208,-87.809151562,
-1,41.966975344,-87.675251177,
-1,41.660345759,-87.586695544,
-1,41.717085703,-87.628556829,
-1,41.813726684,-87.627307622,
-1,41.996395983,-87.815054302,
-1,41.651853175,-87.603109507,
-1,41.727836272,-87.56575858,
-1,41.878056784,-87.61742372,
-1,41.692308604,-87.646467923,
-1,41.97586893,-87.902593203,
-1,41.721568583,-87.603287781,
-1,41.947747148,-87.672467763,
-1,41.72256088,-87.666300236,
-1,41.743738913,-87.699785417,
-1,41.807343082,-87.599222706,
-1,41.865949171,-87.740744993,
-1,41.797835035,-87.733095603,
-1,41.843072864,-87.60994543,
-1,41.98140649,-87.803487458,
-1,41.973910175,-87.816924608,
-1,41.803376553,-87.733249277,
-1,41.994943969,-87.741223664,
-1,41.774705805,-87.796822466,
-1,41.789323328,-87.798886082,
-1,41.839809174,-87.717106897,
-1,41.989911928,-87.809118458,
-1,41.827229448,-87.700951554,
-1,41.703830574,-87.703703891,
-1,41.73021066,-87.589206229,
-1,41.806835985,-87.63451735,
-1,41.865916967,-87.743017815,
-1,41.820521364,-87.638536195,
-1,41.935375178,-87.734299493,
-1,41.978328738,-87.79024737,
-1,41.699988631,-87.719450612,
-1,41.696706658,-87.682587127,
-1,41.83735458,-87.698242763,
-1,41.73099572,-87.563409251,
-1,41.747417383,-87.692559462,
-1,41.915187219,-87.739308742,
-1,42.017696375,-87.809004411,
-1,41.958425504,-87.686552738,
-1,41.96888242,-87.668557456,
-1,41.814899021,-87.612371861,
-1,41.713513709,-87.626057678,
-1,41.964653493,-87.733300946,
-1,41.919074654,-87.800600967,
-1,41.746828758,-87.734010687,
-1,41.922376133,-87.795925233,
-1,41.679453567,-87.655152276,
-1,41.720302246,-87.553804408,
-1,41.760089768,-87.68556108,
-1,41.791710871,-87.585063,
-1,41.741579382,-87.611426486,
-1,41.949277713,-87.83169173,
-1,41.945012721,-87.827207576,
-1,41.787274731,-87.705825182,
-1,41.946391574,-87.638093796,
-1,41.740288589,-87.670469773,
-1,41.805313188,-87.739426157,
-1,41.850173697,-87.688510593,
-1,41.744645467,-87.621212617,
-1,41.727118322,-87.669942104,
-1,41.696142182,-87.705935572,
-1,41.708551494,-87.616238494,
-1,41.98407428,-87.816827768,
-1,41.713031101,-87.681825499,
-1,41.724157721,-87.661528892,
-1,41.920333496,-87.795141352,
-1,41.818443433,-87.743465013,
-1,41.747412849,-87.698664599,
-1,41.724280149,-87.656670209,
-1,41.677086073,-87.6613744,
-1,41.660172678,-87.556846523,
-1,41.696834953,-87.64616711,
-1,41.718542634,-87.681989607,
-1,41.756248622,-87.677492677,
-1,41.883829743,-87.614201099,
-1,41.696484318,-87.682578384,
-1,41.872848927,-87.650897731,
-1,41.817197269,-87.743414084,
-1,41.956542569,-87.700762983,
-1,41.867088845,-87.620200483,
-1,41.796210427,-87.614550693,
-1,41.980676795,-87.699078766,
-1,41.70502254,-87.709914192,
-1,41.98945136,-87.772629046,
-1,41.691825659,-87.609804561,
-1,41.957510043,-87.7757033,
-1,41.957490834,-87.775703467,
-1,41.929700663,-87.783214604,
-1,41.790577129,-87.731663521,
-1,41.705629698,-87.531657312,
-1,41.942248935,-87.813008283,
-1,41.739619997,-87.725236293,
-1,41.654947478,-87.551991239,
-1,41.974370437,-87.774567,
-1,41.660800786,-87.585347216,
-1,41.821914648,-87.650760122,
-1,42.001511417,-87.8181584,
-1,41.936662533,-87.772952027,
-1,41.992813251,-87.716497689,
-1,41.720309996,-87.556569855,
-1,41.912597454,-87.742654014,
-1,41.992407148,-87.776634793,
-1,41.990447083,-87.782747038,
-1,41.959818031,-87.840510303,
-1,41.783114568,-87.785243041,
-1,41.703474809,-87.69889546,
-1,41.738386433,-87.729139109,
-1,41.799375002,-87.745381972,
-1,41.692354395,-87.711885534,
-1,41.688144739,-87.682658774,
-1,41.694477167,-87.534076934,
-1,41.849604126,-87.658628684,
-1,41.996870583,-87.797686484,
-1,41.877721242,-87.767246951,
-1,41.716835764,-87.572163818,
-1,41.912709263,-87.629127598,
-1,41.938962928,-87.805537026,
-1,41.99534799,-87.78212724,
-1,41.659106374,-87.617929066,
-1,41.795524338,-87.801607023,
-1,42.003932992,-87.70341005,
-1,41.763047179,-87.741868715,
-1,41.698623292,-87.530455407,
-1,41.981632104,-87.778063749,
-1,41.737325847,-87.737301339,
-1,41.701060274,-87.637798666,
-1,41.693064337,-87.528250801,
-1,41.94368454,-87.820410595,
-1,41.745460274,-87.694949796,
-1,41.975097597,-87.647030688,
-1,41.709858262,-87.636839514,
-1,41.986877683,-87.796240118,
-1,41.708210713,-87.554602387,
-1,41.950306987,-87.702125985,
-1,41.792860342,-87.582060945,
-1,41.787945216,-87.674129916,
-1,41.692674075,-87.704563292,
-1,41.964963661,-87.773516697,
-1,41.730738974,-87.575564351,
-1,41.942688444,-87.794655666,
-1,41.658684503,-87.607544476,
-1,41.953657847,-87.696196118,
-1,41.737678776,-87.739741945,
-1,41.940379919,-87.817831108,
-1,41.795977798,-87.607233403,
-1,41.798740866,-87.686616954,
-1,41.799057332,-87.767371338,
-1,41.7530786,-87.711992798,
-1,41.97239659,-87.736784315,
-1,41.785139448,-87.774900439,
-1,41.933256299,-87.788207977,
-1,41.791685986,-87.785448724,
-1,41.711239105,-87.570358334,
-1,41.964786227,-87.733494579,
-1,41.985290678,-87.705730851,
-1,41.886556995,-87.694402729,
-1,41.692699055,-87.615166056,
-1,41.698373748,-87.525782495,
-1,41.869380275,-87.676322886,
-1,41.695084701,-87.644896877,
-1,41.778811464,-87.789855244,
-1,41.84209575,-87.70006387,
-1,41.768996323,-87.693136566,
-1,41.833177547,-87.686395172,
-1,41.716517432,-87.622731926,
-1,41.991818007,-87.884615435,
-1,41.70422778,-87.645183869,
-1,41.757166086,-87.673330808,
-1,41.974247232,-87.80001272,
-1,41.834498106,-87.726731537,
-1,41.671703271,-87.655105525,
-1,41.957675191,-87.785496188,
-1,41.960062096,-87.71922556,
-1,41.943835014,-87.831484445,
-1,41.978548967,-87.672138346,
-1,41.702686751,-87.686998111,
-1,41.804689587,-87.751634644,
-1,41.749183548,-87.739328143,
-1,41.761362626,-87.717407196,
-1,41.918874972,-87.806092066,
-1,41.69372327,-87.644856472,
-1,41.999010768,-87.798213018,
-1,41.77442498,-87.788466177,
-1,41.706326591,-87.690576234,
-1,41.74346317,-87.69855326,
-1,41.79107391,-87.586705889,
-1,41.912709263,-87.629127598,
-1,41.666250796,-87.628288036,
-1,42.015846702,-87.806587191,
-1,41.713367807,-87.554679319,
-1,41.835762166,-87.631623068,
-1,41.933522898,-87.779690356,
-1,41.944510433,-87.792284146,
-1,41.798037366,-87.722025482,
-1,41.811382575,-87.6992,
-1,41.724212961,-87.651802523,
-1,41.983376482,-87.775606382,
-1,41.901339504,-87.652262125,
-1,41.927417398,-87.678112664,
-1,41.769032949,-87.73348514,
-1,41.741414925,-87.712435029,
-1,41.784724161,-87.781529681,
-1,41.963868041,-87.751306755,
-1,41.916899382,-87.671518523,
-1,41.902886587,-87.701094514,
-1,41.950820035,-87.729136957,
-1,41.984573467,-87.81982874,
-1,41.994780612,-87.806823472,
-1,41.945347318,-87.83153875,
-1,41.949433986,-87.805939576,
-1,41.820872616,-87.631312393,
-1,41.803155191,-87.634399637,
-1,41.689373018,-87.536490615,
-1,41.786099304,-87.591060999,
-1,41.727471047,-87.664040426,
-1,41.645075822,-87.574483491,
-1,41.728837253,-87.573084561,
-1,41.796204111,-87.594949091,
-1,41.846721794,-87.668362928,
-1,41.92612778,-87.631247354,
-1,41.956522166,-87.692138169,
-1,41.693094228,-87.672810896,
-1,42.010909853,-87.709143958,
-1,41.69850554,-87.681371603,
-1,41.93889191,-87.810407612,
-1,41.761021172,-87.633343293,
-1,41.726193612,-87.668065011,
-1,41.99420658,-87.748337649,
-1,41.700358216,-87.676596151,
-1,41.649523733,-87.53745756,
-1,41.941264195,-87.73956665,
-1,41.747536985,-87.704772145,
-1,41.869789943,-87.636416836,
-1,41.952766926,-87.795019317,
-1,41.891894474,-87.738316268,
-1,41.988832988,-87.779788847,
-1,41.995344168,-87.804056109,
-1,41.774775011,-87.792268611,
-1,41.875210653,-87.664711658,
-1,41.987096729,-87.713882477,
-1,41.737039252,-87.652157899,
-1,41.746241365,-87.696741305,
-1,41.838239606,-87.61553376,
-1,41.949077229,-87.832913754,
-1,41.701789416,-87.713409608,
-1,42.015088436,-87.691579659,
-1,41.701823489,-87.696553409,
-1,41.814069684,-87.60057287,
-1,41.68782467,-87.63739574,
-1,41.757678154,-87.741643133,
-1,41.950721838,-87.732387597,
-1,41.842493525,-87.718728946,
-1,41.712771641,-87.678183881,
-1,41.724373472,-87.656672893,
-1,41.770308377,-87.728645365,
-1,41.884111636,-87.77040016,
-1,41.952122548,-87.833367844,
-1,41.948178663,-87.799737474,
-1,41.6598818,-87.578686503,
-1,41.807239126,-87.717433794,
-1,41.684059502,-87.680913405,
-1,41.724573068,-87.62512683,
-1,41.971209572,-87.78433219,
-1,41.951514651,-87.665774948,
-1,41.937239923,-87.773740853,
-1,41.68071685,-87.67465071,
-1,41.901496787,-87.652407386,
-1,41.980542097,-87.750816571,
-1,41.693113971,-87.541317797,
-1,41.745058024,-87.729692181,
-1,41.799523932,-87.76738557,
-1,41.797758111,-87.736767379,
-1,41.98400358,-87.766372648,
-1,41.760763881,-87.632103561,
-1,41.814013744,-87.645675366,
-1,41.858641783,-87.638968003,
-1,41.71599458,-87.593373598,
-1,41.724251401,-87.65180578,
-1,41.84428835,-87.67563646,
-1,41.792246377,-87.626725641,
-1,41.897723593,-87.708921401,
-1,41.949074494,-87.739615484,
-1,41.801484521,-87.752771249,
-1,41.923533725,-87.718186979,
-1,41.963302632,-87.742689639,
-1,41.74019748,-87.574562783,
-1,41.956899273,-87.793172024,
-1,41.889711935,-87.677682803,
-1,41.821212874,-87.626385254,
-1,41.689180617,-87.534076598,
-1,41.725319321,-87.563235252,
-1,41.938543565,-87.826354572,
-1,41.731565922,-87.64688883,
-1,41.894231904,-87.739778427,
-1,41.899377644,-87.758170246,
-1,41.719275652,-87.598328509,
-1,41.946391574,-87.638093796,
-1,41.950098862,-87.74189252,
-1,41.821455963,-87.610764782,
-1,41.724410974,-87.566521001,
-1,41.774205702,-87.725085687,
-1,41.672099909,-87.659083705,
-1,41.861105328,-87.649814857,
-1,41.823294395,-87.624825113,
-1,41.888713082,-87.711234745,
-1,41.989311711,-87.822681861,
-1,41.926647792,-87.695439685,
-1,41.865033183,-87.614881697,
-1,41.793416834,-87.78184018,
-1,41.911574252,-87.789972279,
-1,41.698467564,-87.535283498,
-1,41.682377635,-87.649359435,
-1,41.952429982,-87.671724581,
-1,42.008318559,-87.775057413,
-1,41.736095551,-87.721477425,
-1,41.715130607,-87.674621771,
-1,41.960742313,-87.745904681,
-1,42.006456056,-87.679568722,
-1,41.902418564,-87.742020511,
-1,41.948523753,-87.689858327,
-1,41.781229504,-87.732605196,
-1,41.724327211,-87.653021163,
-1,41.995297145,-87.803975567,
-1,41.785045137,-87.779796261,
-1,41.978356082,-87.810923393,
-1,41.814311209,-87.600577454,
-1,41.705308407,-87.698965326,
-1,41.805126547,-87.739420545,
-1,41.96735854,-87.643756572,
-1,41.997342173,-87.788849652,
-1,41.787398367,-87.577746575,
-1,41.65924115,-87.641286236,
-1,41.817228662,-87.666386316,
-1,41.752075234,-87.639304147,
-1,41.682349482,-87.680861123,
-1,41.915872245,-87.737520429,
-1,41.871572705,-87.670077068,
-1,41.717510301,-87.616453912,
-1,41.959239574,-87.718851088,
-1,41.951437516,-87.671411341,
-1,41.724161198,-87.644502322,
-1,41.711021708,-87.566969484,
-1,41.696386685,-87.530457594,
-1,41.971609414,-87.818509745,
-1,41.708263048,-87.663485262,
-1,41.971474179,-87.681695368,
-1,41.976947616,-87.81318931,
-1,41.703666974,-87.67547852,
-1,41.948778424,-87.690741689,
-1,41.803096611,-87.733244554,
-1,41.759386759,-87.669137056,
-1,41.936763392,-87.76555267,
-1,41.867891751,-87.67900723,
-1,41.859307373,-87.609865273,
-1,41.746286709,-87.565417921,
-1,41.694927867,-87.540109209,
-1,41.750210758,-87.738959534,
-1,41.80529325,-87.746761984,
-1,41.976178538,-87.796348413,
-1,41.726072375,-87.57870735,
-1,41.987226047,-87.705358731,
-1,41.924588303,-87.633050106,
-1,41.945145025,-87.670458232,
-1,41.984433417,-87.763952331,
-1,41.95625108,-87.741831963,
-1,41.659149143,-87.606375536,
-1,41.741289354,-87.736381622,
-1,41.983928637,-87.787717092,
-1,41.795302058,-87.780676168,
-1,41.966480078,-87.761593441,
-1,41.738435459,-87.574535894,
-1,41.935108645,-87.672227057,
-1,41.71500185,-87.681882513,
-1,41.648588776,-87.539964437,
-1,41.916242593,-87.801190343,
-1,41.780054439,-87.578547737,
-1,41.929770567,-87.778352049,
-1,41.914267305,-87.710200401,
-1,41.839924426,-87.641900715,
-1,41.804576991,-87.634442869,
-1,41.9426065,-87.797082308,
-1,41.711348562,-87.64781449,
-1,41.940994214,-87.806854515,
-1,41.971874926,-87.692436527,
-1,41.780822675,-87.76427592,
-1,41.671721258,-87.646580683,
-1,41.991256538,-87.774213343,
-1,41.94373666,-87.817954775,
-1,41.747245629,-87.696218352,
-1,41.65471389,-87.545912394,
-1,41.702899721,-87.665214459,
-1,41.996068,-87.728904129,
-1,41.997649647,-87.81132481,
-1,41.694607843,-87.67402568,
-1,41.909080743,-87.790764915,
-1,41.83835106,-87.707297083,
-1,41.663808921,-87.553197969,
-1,41.841159456,-87.637828553,
-1,41.840223636,-87.71712127,
-1,41.71780759,-87.57097292,
-1,41.699871889,-87.696484779,
-1,41.974473519,-87.809826125,
-1,41.722230951,-87.549689441,
-1,41.897130176,-87.743575258,
-1,41.985556077,-87.693163692,
-1,41.692814714,-87.540105881,
-1,41.788840429,-87.773551908,
-1,41.950874476,-87.72386116,
-1,41.95131243,-87.672563278,
-1,41.992513429,-87.718924748,
-1,41.879007159,-87.660221586,
-1,41.797331027,-87.726484377,
-1,41.712870188,-87.673344643,
-1,41.989290385,-87.791103225,
-1,42.006074109,-87.927364891,
-1,41.677223505,-87.651624972,
-1,41.863341425,-87.640576506,
-1,41.942394096,-87.810529699,
-1,41.658256736,-87.610648836,
-1,41.740235614,-87.627926351,
-1,41.837943107,-87.653863174,
-1,41.798040059,-87.613983806,
-1,41.777553153,-87.738600811,
-1,41.973171739,-87.682468713,
-1,41.995753642,-87.756339452,
-1,41.802138615,-87.707484656,
-1,41.685255231,-87.70791944,
-1,41.821307329,-87.644643466,
-1,41.934274704,-87.735871752,
-1,41.738786265,-87.674079634,
-1,41.974285378,-87.740642777,
-1,41.711873264,-87.615102827,
-1,41.787898684,-87.7779823,
-1,41.996684126,-87.723983435,
-1,41.877673253,-87.770324476,
-1,41.722058278,-87.556592756,
-1,41.941606397,-87.830160316,
-1,41.907152802,-87.659878245,
-1,41.955297945,-87.784189362,
-1,41.697399035,-87.611056635,
-1,41.972738798,-87.787933958,
-1,41.798609106,-87.686610944,
-1,41.789963808,-87.773186441,
-1,41.941760413,-87.824013438,
-1,41.74342705,-87.63961348,
-1,41.980602388,-87.785354874,
-1,41.686746647,-87.714740227,
-1,41.782257978,-87.72621954,
-1,41.949184594,-87.715238523,
-1,41.888842283,-87.669134557,
-1,41.710037757,-87.665693574,
-1,41.780076399,-87.581058943,
-1,41.77881254,-87.775197309,
-1,41.97017914,-87.839628801,
-1,41.783610956,-87.727787075,
-1,41.791948912,-87.608492668,
-1,41.698591808,-87.54134213,
-1,41.932875634,-87.782621353,
-1,41.971577554,-87.785535201,
-1,41.941040735,-87.788590101,
-1,41.699377868,-87.663178341,
-1,41.761853481,-87.712747515,
-1,41.928217243,-87.771001099,
-1,41.790750896,-87.729216013,
-1,41.949475458,-87.795359477,
-1,41.918897612,-87.774327354,
-1,41.927876171,-87.797815714,
-1,41.790828327,-87.59158216,
-1,41.983383093,-87.816296362,
-1,41.813766022,-87.611559202,
-1,41.795639287,-87.779470406,
-1,41.720951911,-87.550063956,
-1,41.673726183,-87.630944391,
-1,41.689745197,-87.635050152,
-1,41.699077473,-87.683020948,
-1,41.808184463,-87.700009153,
-1,42.004491475,-87.763545408,
-1,41.902418867,-87.742079282,
-1,41.705927945,-87.684101838,
-1,41.726158502,-87.638484153,
-1,41.726090769,-87.644554978,
-1,41.949392318,-87.836591042,
-1,41.747343271,-87.692556535,
-1,41.9443935,-87.798368562,
-1,41.719179905,-87.628603543,
-1,41.696564213,-87.699823866,
-1,41.99740806,-87.780814512,
-1,41.700314305,-87.528175023,
-1,41.909494665,-87.793579202,
-1,41.77654376,-87.797254423,
-1,41.972723313,-87.838421348,
-1,41.816529142,-87.696907804,
-1,41.835133034,-87.720201129,
-1,41.983453273,-87.732105645,
-1,41.78617771,-87.777920151,
-1,41.94520873,-87.820052849,
-1,41.802056286,-87.694028911,
-1,42.017146472,-87.666527839,
-1,41.711239105,-87.570358334,
-1,41.741047196,-87.732569472,
-1,41.860147488,-87.69906717,
-1,42.016991652,-87.69727182,
-1,41.790469864,-87.596434018,
-1,41.683195023,-87.711098726,
-1,41.741579382,-87.611426486,
-1,41.713369644,-87.646646626,
-1,42.011514451,-87.668728218,
-1,41.960979207,-87.648498483,
-1,41.7044217,-87.646404934,
-1,41.995408964,-87.808606152,
-1,41.992486727,-87.776634099,
-1,41.889931977,-87.738246337,
-1,41.95486538,-87.693250338,
-1,41.822695433,-87.611051688,
-1,41.942558577,-87.788650695,
-1,41.777442085,-87.750124811,
-1,41.993483391,-87.795743151,
-1,41.974455132,-87.686681102,
-1,41.746981108,-87.587088742,
-1,41.708551494,-87.616238494,
-1,41.928476155,-87.773442615,
-1,41.996621391,-87.800749329,
-1,41.71070351,-87.565757339,
-1,41.690546586,-87.704448543,
-1,41.701485741,-87.640540511,
-1,41.811806184,-87.643193608,
-1,41.700410428,-87.719809124,
-1,41.976030506,-87.787074734,
-1,41.729614168,-87.6385788,
-1,41.970945184,-87.839085997,
-1,41.788278489,-87.773120441,
-1,41.739163282,-87.689754251,
-1,41.887601549,-87.699669736,
-1,41.73260031,-87.582778218,
-1,41.799356696,-87.751488498,
-1,41.918103896,-87.797801892,
-1,41.894136178,-87.647699796,
-1,41.689204583,-87.710491636,
-1,41.701174319,-87.707267194,
-1,41.812255721,-87.595428711,
-1,41.72271382,-87.642030528,
-1,41.871602761,-87.668156508,
-1,41.864961754,-87.674837225,
-1,41.689301784,-87.537696031,
-1,41.72628567,-87.620712045,
-1,41.991471807,-87.789896557,
-1,41.793657995,-87.78062795,
-1,41.754069664,-87.593031717,
-1,41.975670624,-87.776144351,
-1,41.834640619,-87.704749919,
-1,41.800019261,-87.70986716,
-1,41.805555462,-87.593917434,
-1,41.984346333,-87.652694909,
-1,41.743494151,-87.735012737,
-1,41.981444562,-87.820942545,
-1,41.815037063,-87.602946281,
-1,41.708478599,-87.613796549,
-1,41.959894669,-87.719219814,
-1,41.956572978,-87.698317823,
-1,41.81245453,-87.648813701,
-1,41.718690516,-87.658629887,
-1,41.902877656,-87.701965197,
-1,41.77899687,-87.784981132,
-1,41.943566189,-87.721199697,
-1,41.827159155,-87.641619819,
-1,41.969732381,-87.757831958,
-1,41.703661931,-87.71714521,
-1,41.803431455,-87.733252433,
-1,41.694130516,-87.611052928,
-1,41.664517856,-87.640263544,
-1,41.87910013,-87.715837251,
-1,41.727774516,-87.676203435,
-1,41.697922901,-87.67544552,
-1,41.693673001,-87.63878264,
-1,41.790577129,-87.731663521,
-1,41.838219696,-87.704850674,
-1,41.678612378,-87.540042376,
-1,41.962557198,-87.843820407,
-1,41.749183391,-87.69626882,
-1,41.793703344,-87.785512222,
-1,41.879009171,-87.660096716,
-1,41.705409631,-87.562055648,
-1,41.657358371,-87.552595175,
-1,41.94966757,-87.810812148,
-1,41.694488568,-87.528240363,
-1,41.732901136,-87.579264906,
-1,41.72763879,-87.563313789,
-1,41.781342553,-87.741165314,
-1,41.708106803,-87.629537517,
-1,41.694041397,-87.677187667,
-1,41.839298921,-87.685228923,
-1,41.686471447,-87.637351746,
-1,41.784414551,-87.761981848,
-1,41.78915392,-87.80141032,
-1,41.659609528,-87.539887733,
-1,41.815729704,-87.680616961,
-1,41.957684031,-87.735564905,
-1,41.956853194,-87.765425851,
-1,41.98382387,-87.674621622,
-1,41.688893222,-87.672432834,
-1,41.95143903,-87.797431043,
-1,41.7457368,-87.67060062,
-1,41.793271516,-87.718608995,
-1,41.984791086,-87.787878921,
-1,42.022548774,-87.675870822,
-1,41.787227632,-87.730338128,
-1,41.794121828,-87.599758651,
-1,41.68071685,-87.67465071,
-1,41.655823533,-87.601271596,
-1,41.911643732,-87.793649271,
-1,41.781353839,-87.726499387,
-1,41.802192017,-87.581394468,
-1,41.723667063,-87.679710648,
-1,41.673885515,-87.601070626,
-1,41.735870413,-87.692263898,
-1,41.790761981,-87.590233476,
-1,41.941979309,-87.831973156,
-1,41.742975127,-87.628039273,
-1,41.77394934,-87.738494795,
-1,41.985508646,-87.776720643,
-1,41.950766312,-87.701816333,
-1,41.726242178,-87.565400234,
-1,41.69062552,-87.68361134,
-1,41.941855666,-87.7937989,
-1,41.736213039,-87.692681838,
-1,41.978146587,-87.763427257,
-1,41.761889087,-87.713751477,
-1,42.006785,-87.660042628,
-1,41.978660366,-87.8078463,
-1,41.693652389,-87.717991355,
-1,41.98423332,-87.673764089,
-1,41.833929788,-87.625045419,
-1,41.784538634,-87.763205404,
-1,41.929495775,-87.799103094,
-1,41.726529407,-87.610089368,
-1,41.777057337,-87.8008797,
-1,41.957651357,-87.772040226,
-1,41.976595027,-87.766533983,
-1,41.972683633,-87.786720882,
-1,41.722203736,-87.650351196,
-1,41.691409738,-87.541316735,
-1,41.945262584,-87.678510754,
-1,41.997323102,-87.761780979,
-1,41.696564174,-87.696341654,
-1,41.746374748,-87.729588236,
-1,41.933380241,-87.804142393,
-1,41.731229851,-87.542923336,
-1,41.994432661,-87.758871268,
-1,41.743144108,-87.616322747,
-1,41.70260112,-87.636650512,
-1,41.950068082,-87.662885919,
-1,41.933417265,-87.784553501,
-1,41.952549459,-87.816369168,
-1,41.935367281,-87.790667132,
-1,41.71015841,-87.639275431,
-1,42.005051619,-87.782731512,
-1,41.677294835,-87.646550716,
-1,41.786504866,-87.771830518,
-1,41.82356072,-87.637868624,
-1,41.955938699,-87.771985402,
-1,42.015237262,-87.810739427,
-1,41.79511919,-87.592673194,
-1,41.725632246,-87.563246168,
-1,41.934368022,-87.735874556,
-1,41.701837511,-87.706088942,
-1,41.889011742,-87.769053365,
-1,41.996012825,-87.719027203,
-1,41.952859418,-87.709210703,
-1,41.950128399,-87.719291508,
-1,41.685773575,-87.600577061,
-1,41.711455442,-87.676930029,
-1,41.950307088,-87.702144365,
-1,41.721909397,-87.565884067,
-1,41.669524061,-87.544161759,
-1,41.735223326,-87.700286789,
-1,41.814943269,-87.609807181,
-1,41.754069664,-87.593031717,
-1,41.786384744,-87.781588777,
-1,42.00094396,-87.796136558,
-1,41.711748464,-87.617532445,
-1,41.980243808,-87.71122362,
-1,41.667880487,-87.633152697,
-1,41.859488633,-87.701015594,
-1,41.81641543,-87.629438806,
-1,41.693774916,-87.674261198,
-1,41.797982824,-87.775482093,
-1,41.724107166,-87.671258861,
-1,41.786788809,-87.762070771,
-1,41.91346096,-87.661141924,
-1,41.697105657,-87.681323493,
-1,41.69778497,-87.60610903,
-1,41.988042165,-87.820448245,
-1,41.744705336,-87.629145296,
-1,41.689578825,-87.536488075,
-1,41.694367422,-87.713165993,
-1,42.007776125,-87.819318391,
-1,41.991365231,-87.687230951,
-1,41.745471769,-87.590481134,
-1,41.826846276,-87.709166655,
-1,41.651145936,-87.539881834,
-1,41.78954568,-87.603411734,
-1,41.782536152,-87.780221158,
-1,41.840456091,-87.675415147,
-1,41.730994652,-87.582741957,
-1,41.976489992,-87.788483018,
-1,41.986633434,-87.71447916,
-1,41.786772319,-87.745742808,
-1,41.955398004,-87.771968089,
-1,41.680337675,-87.683246265,
-1,41.959338858,-87.778209534,
-1,41.81139508,-87.734249216,
-1,41.797812075,-87.728196179,
-1,41.722777027,-87.550085747,
-1,41.697582938,-87.611061901,
-1,41.65859743,-87.554413603,
-1,41.945663723,-87.704116316,
-1,41.981145133,-87.763805088,
-1,41.765856882,-87.564275533,
-1,41.994309029,-87.722692812,
-1,41.797951035,-87.717166997,
-1,41.853868895,-87.737024414,
-1,41.801667744,-87.640735087,
-1,41.949809276,-87.666509579,
-1,41.848851341,-87.626991263,
-1,41.933655379,-87.782129523,
-1,41.779259693,-87.761767298,
-1,41.783380358,-87.770963136,
-1,41.934195331,-87.734858138,
-1,42.012515836,-87.813940974,
-1,41.718955739,-87.562897325,
-1,41.979349128,-87.813868549,
-1,41.946762987,-87.686133952,
-1,41.988840025,-87.786409803,
-1,41.93277883,-87.789950375,
-1,41.686499904,-87.706680929,
-1,41.743220259,-87.636731919,
-1,41.692950482,-87.688574807,
-1,41.947447447,-87.685851332,
-1,41.916910847,-87.643623883,
-1,41.798515785,-87.686608215,
-1,41.930803395,-87.700054508,
-1,41.661187174,-87.618023143,
-1,41.721948542,-87.610866026,
-1,41.829264436,-87.697243994,
-1,41.746412675,-87.630552113,
-1,41.732576782,-87.56345998,
-1,41.724007482,-87.644496638,
-1,41.795625106,-87.626809548,
-1,41.805684728,-87.705062382,
-1,41.744272631,-87.671777273,
-1,41.709980857,-87.64534592,
-1,41.989313367,-87.79306728,
-1,41.740184558,-87.672896482,
-1,41.698852454,-87.674352165,
-1,42.005384054,-87.709326751,
-1,41.798515785,-87.686608215,
-1,41.745835119,-87.691299974,
-1,41.797704412,-87.625778181,
-1,41.772557111,-87.733576949,
-1,41.976504516,-87.782326537,
-1,41.811195913,-87.699190836,
-1,41.81449783,-87.600578995,
-1,41.718589326,-87.538909907,
-1,41.97183827,-87.732336241,
-1,41.973687673,-87.648969137,
-1,41.975370561,-87.744078593,
-1,41.971377565,-87.701226658,
-1,41.774121582,-87.726303608,
-1,41.775135457,-87.753096921,
-1,41.873225067,-87.61977245,
-1,41.682662824,-87.653020916,
-1,41.720317592,-87.552426947,
-1,41.952933499,-87.831802764,
-1,41.974112885,-87.738066454,
-1,41.927769939,-87.802715155,
-1,41.718765005,-87.644358493,
-1,41.987273289,-87.674615489,
-1,41.799090308,-87.746594838,
-1,41.720314062,-87.548284174,
-1,41.965301523,-87.74397283,
-1,41.698632649,-87.65033701,
-1,41.761901035,-87.697851091,
-1,41.962785183,-87.639860647,
-1,41.850679839,-87.622232656,
-1,41.702248105,-87.704891154,
-1,41.821516807,-87.623160759,
-1,41.740292856,-87.671686215,
-1,41.930971479,-87.690303045,
-1,41.675374847,-87.628591115,
-1,41.998905091,-87.663094584,
-1,41.691055699,-87.541313755,
-1,41.987195147,-87.789064865,
-1,41.970479316,-87.685801997,
-1,41.805687259,-87.677047397,
-1,41.834071798,-87.672350486,
-1,42.008318559,-87.775057413,
-1,41.823694632,-87.627876862,
-1,42.001060528,-87.817360004,
-1,41.723145274,-87.616596415,
